Questões,Categoria,id_pergunta
"Distinguir entre ""agrimensor"" e ""agrimensor quantitativo"".",BT4,1675
Explique a organização do registro do microprocessador 8086.,BT1,1676
"Dois wattímetros conectados para medir a entrada de um circuito trifásico balanceado indicam 2000 W e 500 W, respectivamente. Encontre o fator de potência do circuito: i) Quando ambas as leituras são positivas ii) Quando a última leitura é obtida após inverter as conexões para a bobina de corrente do primeiro instrumento.",BT3,1677
" Escreva um resultado de aprendizagem apropriado para ensinar ""dentro"", ""sobre"", ""ao lado"", ""oposto"" e ""sob"".",BT2,1678
Defina Macro.,BT1,1679
Explique o princípio de funcionamento da turbina que é adequada para baixa queda.,BT1,1680
Escreva em detalhes sobre o ciclo de Cori.,BT4,1681
Explique quaisquer três métodos para síntese de Furano.,BT1,1682
Desenhe e explique o oscilador da Ponte de Wein.,BT2,1683
 Sugira QUATRO (4) estratégias que reduzam a privação do sono a partir das perspectivas da psicologia fisiológica. Elabore suas respostas com exemplos.,BT6,1684
Escreva um algoritmo para avaliação de expressões posfix.,BT3,1685
Desenhe e explique o circuito de um IGBT.,BT2,1686
Defina com exemplos.,BT1,1687
Explique o princípio do martelo de ricochete com um esboço claro.,BT2,1688
que você quer dizer com módulo de seção?,BT1,1689
Duas estradas retas se cruzam em uma distância de 2550.,BT3,1690
Explique o método de ajuste Ziegler-Nichols para ajustar um controlador PID.,BT1,1691
Explique a renomeação de um segmento com um exemplo adequado.,BT4,1692
Alistar diferentes métodos de contorno? Explicar qualquer um com esboço detalhado?,BT1,1693
Quais são os requisitos geológicos para a fundação da ponte?,BT1,1694
Explique a síntese de três posições do mecanismo de controle deslizante único usando o método de inversão.,BT1,1695
 Liste os fatores ambientais que um profissional de marketing internacional deve considerar.,BT1,1696
Explique o sistema de ignição da bateria em detalhes com um esboço claro.,BT1,1697
Explique com a ajuda de um esboço limpo,BT3,1698
Classifique os diferentes modos de falha de inclinações finitas e infinitas.,BT1,1699
" Em forma de tabela, diferencie entre sequências de DNA RefSeq e GenBank.",BT4,1700
Quantas placas de automóveis podem ser preparadas se cada uma for identificada por 2 letras seguidas de 4 dígitos?,BT3,1701
Desenhe o diagrama de blocos do amplificador operacional e explique em detalhes.,BT2,1702
que é herança múltipla?,BT1,1703
Escreva uma breve nota sobre o dimensionamento do MOSFET.,BT2,1704
Quais são as qualidades da linguagem de programação?,BT1,1705
Avalie ï€¨ï€©2. sxiy jzkd sï€«ï€« ïƒ—ïƒ²ïƒ² Onde S é a superfície do cilindro 224 xyï€«ï€½ limitada pelos planos z = 0 e z = 2.,BT3,1706
" Explique o conceito de liderança de preço observado sob a condição de oligopólio, usando gráficos.",BT2,1707
Uma pipa tem área plana de 0.,BT3,1708
Explique a implementação vinculada do estoque com um exemplo adequado.,BT1,1709
Desenhe e explique o Formato do Seletor Geral.,BT1,1710
Explique o Algoritmo de Dijkstra com um exemplo adequado.,BT1,1711
" Explique o efeito de um corte de impostos de $100 bilhões na economia se a propensão marginal a consumir fosse 0,9. Explique por que essa política é muito diferente de simplesmente fazer o governo iniciar um programa de gastos de $100 bilhões. Apoie sua resposta com cálculos específicos.",BT4,1712
Encontre o Laplace inverso do dado.,BT3,1713
Você foi designado pelo seu empregador para gerenciar a página comercial do Instagram e do Facebook. Sugira CINCO (5) maneiras de aumentar o engajamento com seus usuários de mídia social.,BT6,1714
 Identifique quaisquer DUAS (2) vantagens de combinar a estratégia de demanda e a estratégia de nível na preparação do plano de produção agregada.,BT1,1715
O que é uma lei de engrenagem?,BT1,1716
O que significa herança?,BT1,1717
Desenhe e explique o princípio de funcionamento do medidor de vazão ultrassônico. Derive a equação de qualquer método.,BT1,1718
Cite e explique os méritos e deméritos do teste de cisalhamento direto.,BT4,1719
A fresa de uma brochadeira é puxada por um parafuso roscado quadrado de 55 mm de diâmetro externo e passo de 10 mm.,BT3,1720
Quais são os diferentes tipos de avaliações necessárias para realizar qualquer projeto?,BT1,1721
Como processos e threads são implementados no Linux?,BT1,1722
O que é a curva de Koch?,BT1,1723
O que é hash?,BT1,1724
Os quatro primeiros momentos sobre a média de trabalho são 30.,BT1,1725
Defina Condensação?,BT1,1726
Os resultados a seguir referem-se a um teste em um motor a gasolina.,BT3,1727
Defina comércio social e discuta suas vantagens para profissionais de marketing eletrônico.,BT2,1728
 Ilustrar DUAS (2) Implicações para Anunciantes Internacionais,BT2,1729
 Determine qual touro Angus produziria a prole mais pesada (em média). Justifique sua resposta.,BT5,1730
Uma viga de 5 m de comprimento e de seção retangular uniforme é simplesmente apoiada em suas extremidades.,BT3,1731
Explique resumidamente o procedimento de desobstrução de um edifício no solo.,BT2,1732
Explique o número de Reynolds com um exemplo.,BT1,1733
Descreva os princípios de design para gabaritos e acessórios.,BT3,1734
 Explique os quatro tipos diferentes de fluxos em canais abertos.,BT2,1735
Explique o Método do Círculo de Atrito com um esboço claro.,BT2,1736
 Analisar o comportamento do subsolo de solos não coesos de granulação grossa e solos coesos de granulação fina.,BT4,1737
Explique o fenômeno da Separação da Camada Limite e os métodos para controlá-lo.,BT4,1738
Compare filtros ativos e filtros passivos.,BT1,1739
Explique o processo de desenvolvimento de uma construção civil.,BT2,1740
Escreva um programa Python para adicionar e remover itens de um determinado conjunto.,BT3,1741
Liste QUATRO condições necessárias para que uma população animal permaneça no equilíbrio de Hardy-Weinberg.,BT1,1742
Explique os DOIS principais fatores que podem afetar a eficiência catalítica da enzima.,BT2,1743
Desenhe o diagrama de conexão do starter de 3 pontos usado para motor de derivação CC e explique a função de,BT1,1744
 A análise de custo-benefício é um processo que ajuda a gerência a determinar se (e em quanto) os benefícios excedem os custos. Explique brevemente QUATRO (4) benefícios intangíveis.,BT2,1745
Uma seção HPF é construída a partir de dois capacitores de 1 microfarad cada e 15 milihering para encontrar a frequência de corte e a resistência de projeto.,BT4,1746
Explique o ciclo de avaliação do design.,BT1,1747
Escreva um programa Python para acrescentar um novo item ao final do array.,BT3,1748
Projetar e explicar um contador UP de 6 a 15 usando o IC 74193.,BT3,1749
Desenhe e explique o princípio de funcionamento da técnica de medição de densidade do tipo flutuador balanceado por corrente. Liste outras duas técnicas para medição de densidade.,BT1,1750
Explique as propriedades do material cerâmico.,BT1,1751
Escreva uma breve nota sobre o ALU IC 74181.,BT1,1752
 Defina o consumo de luxo de nutrientes vegetais.,BT1,1753
Explique várias primitivas de soquete usadas na abordagem cliente-servidor orientada a conexão.,BT1,1754
Estabeleça os objetivos principais e secundários da gestão de materiais.,BT2,1755
Aplique o diagrama de banda de energia para explicar por que um semicondutor intrínseco é condutor e que sua condutividade aumenta com a temperatura.,BT3,1756
"Para um Sistema de feedback Unity com função de transferência de malha aberta 4G(S)(2 )ssï€½ï€«. Determine o fator de amortecimento, frequência natural não amortecida, pico de razão, frequência ressonante.",BT3,1757
Encontre o coeficiente de correlação a partir dos dados fornecidos.,BT3,1758
O que são cin e cout?,BT1,1759
"Considere a seguinte sequência de referência de página 1, 2, 3, 1, 4, 5, 6, 2, 1, 3, 2,7, 6, 3, 4, 1, 2, 6 Número de quadros de página = 6. Calcule a falha de página e a taxa de acertos usando o algoritmo de substituição de página LRU.",BT3,1760
Explique o regulador de tensão de reforço de corrente usando LM317.,BT1,1761
Desenhe um amplificador acoplado RC.,BT1,1762
O que é uma isoterma de adsorção?,BT1,1763
Derive uma expressão para o momento de deslocamento e a espessura de energia.,BT4,1764
 Defina QUATRO (4) papéis principais da publicidade nos negócios e na sociedade.,BT1,1765
Implemente um conversor de código binário para código gray de 3 bits usando PLA.,BT3,1766
Derive uma expressão para a eficácia do trocador de calor para fluxo simultâneo.,BT1,1767
Calcule o coeficiente de correlação para os seguintes dados.,BT3,1768
O que é um segmento?,BT1,1769
 Discuta a importância de conhecer as famílias de herbicidas e o modo de ação.,BT2,1770
Escreva a definição de estrutura para lista duplamente encadeada. Diferencie entre array e lista encadeada.,BT1,1771
Defina a alternância de tarefas e explique as etapas envolvidas na operação de alternância de tarefas?,BT4,1772
Tabule diferentes métodos de controle de microrganismos com seu modo de ação e exemplos.,BT1,1773
Escreva quatro aplicações industriais do motor de indução.,BT1,1774
Declare sua opinião sobre se o sistema de relatórios financeiros é mais importante do que o sistema de relatórios gerenciais e a adequação de dar mais ênfase à produção de relatórios financeiros não discricionários. Forneça argumentos para embasar.,BT2,1775
Explique as regras de fase de Gibbs para aplicação metalúrgica?,BT1,1776
 Calcule o nível de equilíbrio de renda para o Camboja.,BT3,1777
" Discuta a comparação entre os campos de estudo da microeconomia e da macroeconomia em termos de produção, preços, renda e emprego.",BT4,1778
O que são Micro instruções? Desenhe e explique o projeto da unidade de controle microprogramada.,BT1,1779
Escreva e explique funções e procedimentos SQL com exemplos de exemplo.,BT1,1780
Escreva uma breve nota sobre a purga de vasos.,BT1,1781
" Explique como a desvalorização da moeda afetará as exportações, importações e a balança comercial do país.",BT4,1782
Diferencie entre alocação de memória estática e dinâmica.,BT4,1783
 Compare a demanda correspondente e nivele o planejamento da produção agregada.,BT4,1784
Um tubo de ferro fundido com diâmetro interno de 450 mm tem 15 mm de espessura e está apoiado em um vão de 8 m.,BT3,1785
"Encontre a derivada direcional de ï ª = x2 – y2 – 2z2 no ponto p(2,–1,3), na direção PQ onde Q é (5,6,4).",BT3,1786
Escreva uma breve nota sobre o protocolo SPI.,BT1,1787
 Determine a duração de Macaulay e estime o preço do título se o rendimento aumentar em 100 pontos-base.,BT3,1788
Escreva uma nota sobre Avaliação de expressão.,BT1,1789
Compare o projeto pelo método NPV e razão B/C e declare sua viabilidade se o custo do projeto for Rs. 2.80.000 e tiver fluxo de caixa líquido de Rs. 90.000 por um período de 4 anos. A empresa espera retornos de 10% ao ano.,BT3,1790
 Sugira QUATRO (4) estratégias que melhorem o bem-estar psicológico dos indivíduos a partir das perspectivas da psicologia fisiológica. Elabore suas respostas com exemplos.,BT6,1791
Explique a implementação vinculada da fila com um exemplo adequado.,BT4,1792
O que é deslizamento de terra?,BT1,1793
Explique o que é ferro fundido branco e sua composição.,BT1,1794
"Defina dobradiça plástica, fator de carga e fator de forma.",BT1,1795
Escreva uma diferença entre programação procedural e orientada a objetos.,BT1,1796
"Uma placa plana de 1,5 m × 1,5 m move-se a 51 m/h em ar estacionário de densidade 1,16 kg/m 3. Se os coeficientes de arrasto e sustentação são 0,16 e 0,76 respectivamente, determine:",BT3,1797
" Um dos maiores desafios na governança corporativa é lidar com a manipulação dos lucros contábeis. Proponha NOVE (9) sugestões aos órgãos reguladores da Malásia sobre como evitar a manipulação de contas. Suas recomendações devem ser novas e não devem se sobrepor às leis, diretrizes e sistemas existentes na Malásia.",BT6,1798
Explique as principais características da linguagem de programação orientada a objetos.,BT2,1799
